,index,g01_01_id_web,g04_01_date_publication,len_d05_25_lots,description,valeur,valeurmax,valeurmin,codenuts,cpv,criteresattribution,d01_01_denomination,d01_02_code_ident_national,d01_05_adjudicateur_nuts,d01_07_cp,d01_08_ville,d01_15_url_profil_acheteur,datedebut,dateexecution,datefin,datelancement,datelivraison,dureejours,dureemois,infocompl,intitule,lieuprincipal,nbcandidats,num,optionsdescription,optionsnon,optionsoui,quantite,renouvellementdescription,renouvellementnon,renouvellementoui,suphuitansjustification,supquatreansjustification,variantesnon,variantesoui,catalogueelectroniquenon,catalogueelectroniqueoui
381,556,19-88145,2019-06-08,1,"Définition des périmètres : Périmètre 1 : Parc Borely + jardin botanique + terrains occupés par la DPJ + parking + Villa TeisseirePérimètre 2 : Hippodrome, golf et leurs annexes (locaux, parking)Poste 1 - Etudes et rédaction des plans de gestion : Dans le cadre de ce marché, il est attendu du prestataire différentes missions détaillées en 4 parties techniques :- Partie 1 - Diagnostic historique : le titulaire doit concevoir et remettre un diagnostic historique de l'ensemble du domaine portant sur les deux périmètres, cités à l'article 2.3 du présent CCTP (périmètres 1 et 2), destiné à déterminer un état général de référence ;- Partie 2 - Etat des lieux / Diagnostic : le titulaire doit fournir un état des lieux de l'ensemble du domaine du parc Borely (périmètres 1 et 2) ;- Partie 3 - Scenarios, programme et principe d'aménagement : le titulaire doit soumettre des propositions :- de scénarios d'aménagement pour chaque périmètre ;- de programme d'aménagement (périmètre 1)- de principes d'aménagement (périmètre 2), afin d'intégrer ce périmètre 2 au parc.- de programme d'aménagement général intégré (périmètres 1 + 2) ;- Partie 4 - Rédaction de plans de gestion : rédaction d'un plan de gestion portant sur le périmètre 1, d'une part, et rédaction d'un plan de gestion intégré portant sur l'ensemble du domaine (périmètre 1 + périmètre 2) d'autre part.Poste 2 - Réunions supplémentaires : Outre les réunions entre la Ville de Marseille et la DRAC / l'UDAP, initialement prévues à chacune des phases, des réunions supplémentaires peuvent avoir lieu, le cas échéant. Ces réunions feront l'objet de bons de commande conformément au prix unitaire du BPU émis au fur et à mesure des besoins. Elles permettront, entre autre, de faire un point à tout moment, sur l'avancée des missions effectuées par le titulaire et de revoir la présentation des résultats d'une partie de l'étude. Sous réserve d'une demande motivée et validée par la Ville de Marseille, des réunions supplémentaires pourront être effectuées.Le service gestionnaire du marché est la Direction des Parcs et Jardins de la Ville de Marseille. Les documents présentés sont soumis à l'avis de la Direction Régionale des Affaires Culturelles (DRAC).","{'value': 144500, 'devise': 'EUR'}",,,['FRL04'],79311000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,420,,"Poste 1 - Etudes et rédaction des plans de gestion, le délai d'exécution de chaque partie est :- partie 1 : 12 semaines- partie 2 : 12 semaines - partie 3 : 10 semaines - partie 4 : 16 semaines Le démarrage des prestations de chacune des parties techniques est notifié au titulaire par ordre de service. Les parties techniques peuvent être exécutées de façon concomitante.",,Parc Borely - 13008 Marseille,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,
382,562,19-89636,2019-06-11,2,"Location, maintenance de matériels d'hygiène à destination des bureaux et locaux municipaux Lot 2",,,,[],90900000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,36,,Matériels d'hygiène à destination des bureaux et locaux municipaux,,,2,,,,,,,,,,,,,
383,561,19-89636,2019-06-11,2,"Location, maintenance de matériels d'hygiène à destination des équipements publics ayant une activité commerciale Lot 1",,,,[],90900000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,36,,Matériels d'hygiène à destination des équipements publics ayant une activité commerciale,,,1,,,,,,,,,,,,,
384,563,19-90352,2019-06-14,1,FOURNITURE ET LIVRAISON DE COUCHES JETABLES POUR LES ETABLISSEMENTS D'ACCUEIL DU JEUNE ENFANT (CRÈCHES MUNICIPALES) DE LA VILLE DE MARSEILLE,,,,['FRL04'],33771200,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,48,"L'estimation suivante des prestations est donnée pour chaque période annuelle :Montant miminum : 150000 euro(s)HTMontant maximum : 250000 euro(s)HTLa durée du marché se définit comme suit : 1 an Le marché est reconductible par période d'un an, dans la limite de trois reconductions.",,Marseille,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"La durée du marché se définit comme suit : 1 an Le marché est reconductible par période d'un an, dans la limite de trois reconductions.",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_OUI xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<CATALOGUE_ELECTRONIQUE_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",
385,565,19-92898,2019-06-17,2,Fourniture et pose de chaudières,,,,[],45331000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,10,,Elémentaires Guadeloupe et St. Giniez - 7 Rue de la Guadeloupe - 13006 Marseille et 257 Avenue de Mazargues - 13008 Marseille,,,2,,,,,,,,,,,,,
386,564,19-92898,2019-06-17,2,Fourniture et pose d'une centrale de traitement d'air,,,,[],45331000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,10,,Groupe scolaire Madrague Montredon - 32 au 40 Bd de la Verrerie - 13008 Marseille,,,1,,,,,,,,,,,,,
387,570,19-94940,2019-06-20,4,Fourniture et livraison d'éthylotests,,2000.0,0.0,[],19520000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Fourniture et livraison d'éthylotests,,,4,,,,Minimum : 0 maximum : 2 000,,,,,,,,,
388,567,19-94940,2019-06-20,4,Fourniture et livraison de préservatifs externes,,40000.0,0.0,[],33712000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Fourniture et livraison de préservatifs externes,,,1,,,,Minimum : 0 maximum : 200 000,,,,,,,,,
389,568,19-94940,2019-06-20,4,Fourniture et livraison de préservatifs duos,,6000.0,0.0,[],33712000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Fourniture et livraison de préservatifs duos,,,2,,,,Minimum : 0 maximum : 15 000,,,,,,,,,
390,569,19-94940,2019-06-20,4,Fourniture et livraison de préservatifs internes,,5600.0,0.0,[],33712000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Fourniture et livraison de préservatifs internes,,,3,,,,Minimum : 0 maximum : 4 000,,,,,,,,,
391,566,19-94167,2019-06-21,1,BEA relatif à la réalisation de la nouvelle UHU et de l'antenne du Samu social Ville de Marseille,,,,['FRL04'],45212410,"[{'value': ""Valeur technique de l'offre"", 'poids': '45 points'}, {'value': 'Performance financière', 'poids': '55 points'}]",ville de marseille,,FRL04,13233,marseille,http://marchespublics.marseille.fr,,,,,,,,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,,,,,,,,
392,574,19-96852,2019-06-24,2,"Les prestations du lot no 1 - Aménagement paysager et suivi de la qualité de reprise racinaire - sont découpées en postes, de la façon suivante :Poste 1 : Travaux de revêtement de sol et plantationsPoste 2 : Suivi de la qualité de reprise racinaire Le lot no 1 comprend des travaux de terrassement, de voirie réseaux divers, de plantation et de mise en place du système de contrôle agronomique des plantations, de suivi de l'arrosage et de la reprise racinaire et la mise en place de mobilier.",,,,[],45112723,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,5,"Lot no1 - Aménagement paysager et suivi de la qualité de reprise racinaire (poste 1 et 2) : La période de validité du marché démarre à compter de sa notification et court jusqu'à la fin de garantie de reprise des végétaux, à savoir à l'achèvement des travaux de confortement 2.Pour l'ensemble de ce lot et par dérogation à l'article 28 du CCAG Travaux, le délai d'exécution est de cinq (5) mois, y compris la période de préparation qui est d'un (1) mois, à compter de l'ordre de service qui prescrit le démarrage des prestations. Les prestations du lot no1 et du lot no2 se déroulent concomitamment pendant ce délai d'exécutionA ce délai d'exécution s'ajoute un délai d'exécution spécifique de plantation des végétaux et de garantie de reprise des végétaux : - un délai de douze (12) mois pour les travaux de parachèvement, à compter de l'ordre de service prescrivant le démarrage des prestations qui doit débuter à la réception des lots 1 et 2 ;- un délai de douze (12) mois pour la réalisation des travaux de confortement 1, qui débute à la fin de la période de parachèvement ;- un délai de douze (12) mois, à compter de la fin de la phase de confortement 1, pour la réalisation des prestations de confortement 2 concernant le suivi de la qualité de la reprise racinaire.Au total la durée globale du lot no1 est de cinq (5) mois, y compris la période de préparation qui est d'un (1) mois auquel s'ajoutent douze (12) mois de travaux de parachèvement, douze (12) mois de travaux de confortement 1 et 12 mois de travaux de confortement 2.Les prestations du lot no 1 et du lot no 2 peuvent être réalisées de façon concomitante.",Lot 1 - Aménagement paysager et suivi de la qualité de la reprise racinaire,,,1,,,,,,,,,,,,,
393,575,19-96852,2019-06-24,2,"Le lot no 2 comprend les travaux de fourniture et mise en place des jeux, terrain multisport et autres éléments liés aux activités ludicosportives.",,,,[],37535200,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,5,"Au total, la durée globale du lot no2 est de cinq (5) mois auxquels s'ajoute un délai de douze (12) mois de garantie de parfait achèvement.",Lot no2 - Equipements sportifs et aires de jeux:,,,2,,,,,,,,,,,,,
394,571,19-96442,2019-06-24,2,Fourniture et livraison de munitions pour revolvers de la marque MANURHIN Spécial Police F. chambré 38SP,,,,[],35331500,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,FOURNITURE ET LIVRAISON DE MUNITIONS POUR REVOLVERS,,,1,,,,,,,,,,,,,
395,572,19-96442,2019-06-24,2,Fourniture et livraison de munitions pour lanceurs de balles de défense type 'Flash ball super pro',,,,[],35331500,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,FOURNITURE ET LIVRAISON DE MUNITIONS POUR LANCEURS DE BALLES DE DEFENSE,,,2,,,,,,,,,,,,,
396,573,19-96538,2019-06-26,1,"Missions de diagnostics solidités portant sur les bâtiments et infrastructures n'appartenant pas au patrimoine immobilier de la Ville de Marseille.Le présent marché est un accord-cadre exécuté par l'émission de bons de commande, en application des articles R2162-1 à 6 et R2162-13 et 14 du Code de la commande publique.Le présent marché est un accord-cadre exécuté par l'émission de bons de commande. Il sera conclu avec 3 candidats maximum, sous réserve d'un nombre suffisant de candidats.Les bons de commandes seront attribués aux titulaires du marché à tour de rôle par ordre alphabétique.Le volume suivant des prestations est donné pour chaque période annuelle :Minimum : 300 000 Euros H.T.Maximum :1 500 000 Euros H.T.Ces montants seront mutualisés entre les titulaires du marché.",,,,['FRL04'],71700000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"La durée du marché se définit comme suit : 1 an à compter de la date de notification du marché au titulaire. Le marché est reconductible par période annuelle, dans la limite d'1 reconduction. La reconduction du marché se fera de manière tacite.",,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_OUI xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,
397,576,19-98209,2019-06-28,1,"La délégation de service public a pour objet de déléguer par voie d'affermage la gestion et l'exploitation du Palais Omnisports Marseille Grand Est situé 12, bd Fernand Bonnefoy 13010 Marseille.","{'value': 17300000, 'devise': 'EUR'}",,,['FRL04'],92000000,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,1599688800000,,1820527200000,,,,,,,"Palais Omnisports Marseille Grand Est situé 12, bd Fernand Bonnefoy 13010 Marseille",,,,,,,,,,,,,,,
398,577,19-98350,2019-06-28,1,Mission de maîtrise d'oeuvre pour l'extension et la réhabilitation de l'école maternelle Montolieu en vue de la création d'un groupe scolaire - rue Montolieu - 13002 Marseille,,,,[],71000000,[],ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,,,,,,,,,,,,,,,,,,,
399,585,19-99932,2019-06-30,2,Petits appareils électroménagers,,,,[],39000000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Petits appareils électroménagers,,,2,,,,,,,,,,,,,
400,584,19-99932,2019-06-30,2,Gros appareils Électroménagers et aspirateurs,,,,[],39000000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Gros appareils électroménagers et aspirateurs,,,1,,,,,,,,,,,,,
401,3,19-101090,2019-07-01,2,Achat de boissons,,15000.0,0.0,[],15900000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,tacite,Achat de boissons,,,2,,,,,,,,,,,,,
402,2,19-101090,2019-07-01,2,Achats de denrées alimentaires,,20000.0,0.0,[],15893000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,Tacite,Achat de denrées alimentaires,,,1,,,,,,,,,,,,,
403,18,19-101819,2019-07-02,3,Fourniture et livraison de cercueils pour la RMPF de la Ville de Marseille,,,,[],39296100,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Fourniture et livraison de cercueils pour la RMPF de la Ville de Marseille,,,1,,,,Minimum : 50 500 euro(s) H.T. Maximum : 153 000 euro(s) H.T,,,,,,,,,
404,19,19-101819,2019-07-02,3,Fourniture et livraison d'articles de quincaillerie funéraire pour cercueil de crémation couleur or et bois pour la RMPF de la Ville de Marseille,,,,[],39296000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Fourniture et livraison d'articles de quincaillerie funéraire pour cercueil de crémation couleur or et bois pour la RMPF de la Ville de Marseille,,,2,,,,Minimum : 8 000 euro(s) H.T. Maximum : 30 000 euro(s) H.T.,,,,,,,,,
405,20,19-101819,2019-07-02,3,Fourniture et livraison d'urnes cinéraires pour la RMPF de la Ville de Marseille,,,,[],39296000,[],ville de marseille,,,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,,Fourniture et livraison d'urnes cinéraires pour la RMPF de la Ville de Marseille,,,3,,,,Minimum : 2 500 euro(s) H.T. Maximum : 14 000 euro(s) H.T.,,,,,,,,,
406,25,19-102433,2019-07-03,2,"Il s'agit de mettre en oeuvre la communication publique et institutionnelle vers tous les acteurs du territoire avec lesquels la mairie des 6ème et 8ème arrondissements entretient des relations constantes : habitants, administrés / comités d'intérêt de quartier / associations / acteurs éducatifs, sportifs et socioculturels / partenaires sociaux / collectivités territoriales / organisations professionnelles / institutions / touristes...Le présent lot comprend la refonte et l'hébergement du site internet, ainsi qu'un accompagnement à la communication digitale.",,,,[],72400000,[],ville de marseille,,,13285,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,"Lot 2 - Refonte et hébergement du site internet / Accompagnement à la communication digitaleMONTANT MAXIMUM ANNUEL EN EUROS HORS TAXES : 3 000 euro(s)HTPour rappel, le lot 2 est conclu à prix mixtes et comporte une partie forfaitaire estimée par le service à 15 000 euro(s) Hors Taxes.Les bons de commande seront passés sur le bordereau des prix unitaires.","Refonte technique et hébergement du site internet, Maintenance corrective et évolutive, Accompagnement à la communication digitale",,,2,,,,,,,,,,,,,
407,24,19-102433,2019-07-03,2,"Il s'agit de mettre en oeuvre la communication publique et institutionnelle vers tous les acteurs du territoire avec lesquels la mairie des 6ème et 8ème arrondissements entretient des relations constantes : habitants, administrés / comités d'intérêt de quartier / associations / acteurs éducatifs, sportifs et socioculturels / partenaires sociaux / collectivités territoriales / organisations professionnelles / institutions / touristes...Cela nécessite la publication d'une lettre format papier, ainsi qu'un guide à l'intention des habitants, des cartes de voeux et des campagnes de communication sur de thèmes divers.",,30000.0,0.0,[],79822500,[],ville de marseille,,,13285,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,12,"La reconduction du marché se fera de manière tacite.En cas de décision de non-reconduction du marché, le représentant du pouvoir adjudicateur transmet sa décision au titulaire par lettre recommandée avec accusé de réception au plus tard deux mois avant la fin de la durée de validité du marché.  Les bons de commande émis en fin de marché ne pourront voir leur exécution se prolonger de plus de trois mois après la date d'expiration du marché.","Création et exécution graphique, Impression d'outils de communication",,,1,,,,,,,,,,,,,
408,0,19-100574,2019-07-03,1,"Travaux de restauration du lac du Parc Borely dans le 8ème arrondissement de Marseille.Une étude de faisabilité a été réalisée en 2017 afin de définir les solutions techniques à mettre en oeuvre pour restaurer de manière durable la qualité environnementale du lac du parc Borely. Ainsi, la présente consultation a pour objet des travaux de restauration du lac du parc Borely dans le 8ème arrondissement de Marseille conformément à l'étude et aux principes de réalisation retenus, à savoir :- curage hydraulique des sédiments sans vidange du plan d'eau ;- traitement des boues par déshydration sur boudins géotextiles type 'géotubes' ;- élimination des boues vers une filière de compostage.",,,,['FRL04'],45252124,,ville de marseille,,FRL04,13233,marseille,http://marchespublics.mairie-marseille.fr,,,,,,,8,,,,,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<OPTIONS_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<RENOUVELLEMENT_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,,"<?xml version=""1.0"" encoding=""UTF-16""?>
<VARIANTES_NON xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",,,
